LISTING ID,Type,ADDRESS,City,STATE,ZIP,ListPrice,BEDS,BATHS,LOCATION,SQFT,ImputedSQFT,LOTSIZE,YEARBUILT,ParkSpots,HasGarage,DOM,RECENT_REDUCTION_DATE,BeenReduced,OrigList,LAST_SALE_DATE,SoldPrev,LastPrice,ORIGINAL SOURCE,LATITUDE,LONGITUDE,Test
9191117,Single Family Residential,286 Pinehurst Dr,Des Plaines,IL,60016,290000,4,2.5,Des Plaines,1170,1170,,1959,2,Garage,32,05/06/2016,Yes,295000,08/10/2006,Yes,360000,Berkshire Hathaway,42.05751,-87.916647,1
9192285,Single Family Residential,1656 Lunt Ave,Des Plaines,IL,60018,599900,4,4,Des Plaines,3600,3600,,1955,2,Garage,31,,No,599900,,No,,"Koller & Associates, L.L.C",42.006328,-87.883148,0
9192465,Single Family Residential,925 Woodlawn Ave,Des Plaines,IL,60016,99000,1,1,Des Plaines,535,535,6246,1952,1,Garage,31,05/12/2016,Yes,110000,,No,,RE/MAX,42.042775,-87.901103,0
9192520,Single Family Residential,630 Kylemore Dr,Des Plaines,IL,60016,475000,4,2.5,Des Plaines,2850,2850,12776,1992,3,Garage,31,04/30/2016,Yes,499900,,No,,RE/MAX,42.073262,-87.907257,0
9192963,Condo/Coop,9956 Holly Ln Unit 1N,Des Plaines,IL,60016,63000,2,1,Des Plaines,,1067,,1977,2,None,31,,No,63000,,No,,RE/MAX,42.0610724,-87.8650692,0
9193293,Condo/Coop,555 S River Rd #302,Des Plaines,IL,60016,205900,2,2,Des Plaines,1260,1260,,,1,Garage,30,05/07/2016,Yes,214900,,No,,Keller Williams,42.04325,-87.88384,0
9193378,Condo/Coop,640 Murray Ln #402,Des Plaines,IL,60016,184900,3,2,Des Plaines,1300,1300,,1972,2,None,30,,No,184900,09/09/2011,Yes,90000,"Suburban Life Realty, Ltd.",42.035094,-87.939312,1
9193380,Condo/Coop,555 S River Rd #304,Des Plaines,IL,60016,192850,2,2,Des Plaines,1200,1200,,,1,Garage,30,,No,192850,,No,,Coldwell Banker,42.04325,-87.88384,1
9194067,Condo/Coop,1675 Mill St #501,Des Plaines,IL,60016,314900,2,2,Des Plaines,1738,1738,,2003,2,Garage,30,,No,314900,,No,,Coldwell Banker,42.040617,-87.883117,0
9194955,Condo/Coop,10067 LINDA Ln Unit 2S,Des Plaines,IL,60016,64500,2,1,Des Plaines,,1067,,1973,2,None,29,,No,64500,05/29/2012,Yes,35000,Realty Advisors North,42.0634776,-87.8666858,0
9195603,Condo/Coop,463 Alles St Unit 2B,Des Plaines,IL,60016,140000,2,1,Des Plaines,,1067,,1976,2,Garage,29,,No,140000,12/06/2002,Yes,142500,Rexx Real Estate Inc.,42.044889,-87.887805,1
9195846,Single Family Residential,652 E Prairie Ave,Des Plaines,IL,60016,228500,3,1,Des Plaines,1504,1504,6098,1939,5,Garage,28,05/04/2016,Yes,232500,,No,,Home Sweet Home,42.040223,-87.907713,0
9197146,Single Family Residential,1900 rancho Ln,Des Plaines,IL,60016,330000,3,2,Des Plaines,2000,2000,,1963,2,Garage,27,,No,330000,05/29/2014,Yes,212500,Chicago Newstar Realty Inc.,42.041459,-87.857231,0
9197250,Single Family Residential,161 E Thacker St,Des Plaines,IL,60016,250000,4,2,Des Plaines,1854,1854,,1953,2,Garage,27,,No,250000,,No,,Keller Williams,42.037317,-87.917014,0
9197421,Single Family Residential,602 Jarvis Ave,Des Plaines,IL,60018,588600,5,4.5,Des Plaines,3400,3400,,1996,3,Garage,27,,No,588600,,No,,Baird & Warner,42.012998,-87.908321,0
9197942,Single Family Residential,2200 Webster Ln,Des Plaines,IL,60018,399900,4,2.5,Des Plaines,2508,2508,10018,1988,2,Garage,26,,No,399900,,No,,Coldwell Banker,42.012583,-87.901944,1
9198370,Single Family Residential,1674 Maple St,Des Plaines,IL,60018,309000,3,2,Des Plaines,1600,1600,6699,1963,2,Garage,25,,No,309000,10/02/2013,Yes,252000,Brick Stone International Inc.,42.022973,-87.879954,0
9198673,Single Family Residential,680 Devonshire Dr,Des Plaines,IL,60018,299900,3,2,Des Plaines,1315,1315,,1965,2,Garage,25,,No,299900,,No,,RE/MAX,42.027904,-87.938238,0
9198774,Condo/Coop,1636 Ashland Ave #508,Des Plaines,IL,60016,209900,2,2,Des Plaines,1334,1334,,1999,1,Garage,25,,No,209900,06/07/2011,Yes,176000,Coldwell Banker,42.0367565,-87.8835231,0
9200557,Condo/Coop,1330 Perry St #308,Des Plaines,IL,60016,194900,2,2,Des Plaines,1380,1380,,1994,1,Garage,23,05/10/2016,Yes,199900,,No,,Coldwell Banker,42.044364,-87.891046,0
9200953,Condo/Coop,1243 Brown St Unit 1F,Des Plaines,IL,60016,79900,1,1,Des Plaines,,906,,1972,1,None,23,05/05/2016,Yes,84500,09/19/2006,Yes,144000,Coldwell Banker,42.044676,-87.893113,1
9201203,Condo/Coop,750 Pearson St #806,Des Plaines,IL,60016,389900,3,2,Des Plaines,2426,2426,,2001,2,Garage,23,,No,389900,,No,,Century 21,42.0396397,-87.8867589,0
9201243,Single Family Residential,414 N WOLF Rd,Des Plaines,IL,60016,329900,3,2,Des Plaines,1997,1997,8258,1978,2,Garage,23,05/10/2016,Yes,349900,,No,,Century 21,42.060079,-87.910643,1
9201682,Townhouse,9258 Aspen Ln,Des Plaines,IL,60016,229000,3,2,Des Plaines,,1629,,1963,2,None,22,05/13/2016,Yes,249900,07/28/2005,Yes,279000,Achieve Real Estate Group Inc,42.047906,-87.857383,1
9202071,Single Family Residential,703 TIMOTHY Ln,Des Plaines,IL,60016,295000,3,2,Des Plaines,1300,1300,,1964,2,Garage,22,,No,295000,06/20/2003,Yes,429000,RE/MAX,42.066407,-87.905967,0
9202194,Condo/Coop,750 Pearson St #205,Des Plaines,IL,60016,255000,2,2,Des Plaines,1767,1767,,2001,1,Garage,22,,No,255000,08/10/2006,Yes,275000,JS 4U Realty Inc.,42.0396397,-87.8867589,0
9202252,Condo/Coop,1440 JEFFERSON St Unit 1W,Des Plaines,IL,60016,182000,2,2,Des Plaines,,1382,,,1,Garage,22,,No,182000,,No,,Century 21,42.043135,-87.888335,1
9202326,Condo/Coop,711 S River Rd #617,Des Plaines,IL,60016,149900,2,2,Des Plaines,,1382,,1980,2,Garage,22,,No,149900,,No,,Century 21,42.0399947,-87.8831114,0
9202827,Single Family Residential,531 CAMBRIDGE Rd,Des Plaines,IL,60016,275000,3,2,Des Plaines,1015,1015,6969,1958,2,Garage,22,,No,275000,07/12/2005,Yes,285000,"Realty 25, Inc",42.062363,-87.914558,1
9203894,Single Family Residential,1368 Margret St,Des Plaines,IL,60018,339500,3,2,Des Plaines,2823,2823,7379,1958,2,None,21,05/10/2016,Yes,349900,09/16/2008,Yes,267500,Baird & Warner,42.027846,-87.897957,0
9204074,Condo/Coop,1378 perry St #204,Des Plaines,IL,60016,225000,2,2,Des Plaines,1500,1500,,2003,1,Garage,21,04/23/2016,Yes,255000,11/27/2006,Yes,251000,Chicago Brokers Corp.,42.044402,-87.889992,0
9204128,Condo/Coop,825 Pearson St Unit A2G,Des Plaines,IL,60016,189900,2,2,Des Plaines,1200,1200,,1977,1,None,21,05/04/2016,Yes,194900,11/13/2015,Yes,116500,"Arc Realtors, Inc",42.038261,-87.886954,1
9204272,Single Family Residential,1408 Wedgewood Ave,Des Plaines,IL,60018,399900,4,3.5,Des Plaines,2608,2608,15128,1958,2,Garage,20,05/09/2016,Yes,419900,,No,,Baird & Warner,42.02671,-87.911148,1
9204429,Townhouse,1435 Willow Ave,Des Plaines,IL,60016,149900,2,1,Des Plaines,900,900,,1945,1,Garage,20,,No,149900,03/13/2008,Yes,180000,@properties,42.047606,-87.888437,1
9204454,Condo/Coop,1476 Perry St #605,Des Plaines,IL,60016,229000,2,2,Des Plaines,1374,1374,,2003,1,Garage,20,,No,229000,11/20/2007,Yes,250000,RE/MAX,42.04406,-87.887366,0
9204750,Single Family Residential,325 Lawn Ln,Des Plaines,IL,60016,309900,3,2,Des Plaines,1230,1230,,1964,2,Garage,19,,No,309900,,No,,Coachlight Realty,42.046772,-87.929125,0
9204813,Single Family Residential,2282 Cedar St,Des Plaines,IL,60016,299900,3,2,Des Plaines,,1629,,1958,3,Garage,19,,No,299900,,No,,USA Real Estate Ltd.,42.012272,-87.876233,0
9205279,Single Family Residential,1181 Stark Pl,Des Plaines,IL,60016,299900,3,2.5,Des Plaines,1614,1614,8084,1973,2,Garage,18,05/05/2016,Yes,334900,,No,,Master Key Realty Inc.,42.03063,-87.923817,1
9205471,Single Family Residential,1110 W Villa Dr,Des Plaines,IL,60016,265000,3,2,Des Plaines,1413,1413,7535,1953,2,Garage,18,,No,265000,,No,,Coldwell Banker,42.032368,-87.904715,0
9205705,Townhouse,8828 DEE Rd Unit C,Des Plaines,IL,60016,179000,3,2.5,Des Plaines,1538,1538,,1965,1,None,18,,No,179000,07/23/2009,Yes,95000,RE/MAX,42.04039,-87.855603,1
9205729,Single Family Residential,183 W Algonquin Rd,Des Plaines,IL,60016,339000,3,2.5,Des Plaines,1640,1640,,1996,2,Garage,18,,No,339000,09/30/2010,Yes,240500,Berkshire Hathaway,42.030002,-87.925738,0
9205777,Condo/Coop,395 Graceland Ave #206,Des Plaines,IL,60016,279900,2,2,Des Plaines,1570,1570,,2004,1,Garage,18,,No,279900,,No,,Baird & Warner,42.0461475,-87.888769,0
9206564,Single Family Residential,158 DRAKE Ln,Des Plaines,IL,60016,239900,3,3,Des Plaines,1308,1308,,1957,1,Garage,17,,No,239900,10/30/1997,Yes,166500,Century 21,42.057032,-87.918204,0
9207292,Townhouse,901 beau Dr,Des Plaines,IL,60016,220000,4,2,Des Plaines,1800,1800,,,1,None,17,,No,220000,06/13/2003,Yes,315000,Ryan Realty,42.034801,-87.93597,0
9207336,Condo/Coop,9375 Landings Ln #303,Des Plaines,IL,60016,124900,1,1,Des Plaines,950,950,,1972,1,None,17,05/11/2016,Yes,129900,10/17/2012,Yes,47000,United Real Estate - Chicago,42.042917,-87.859074,0
9207606,Single Family Residential,410 Amherst Ave,Des Plaines,IL,60016,389900,5,2.5,Des Plaines,2011,2011,11268,1960,2,Garage,16,,No,389900,,No,,RE/MAX,42.059736,-87.917926,0
9207848,Single Family Residential,1645 Campbell Ave,Des Plaines,IL,60016,299000,4,2,Des Plaines,2400,2400,,1932,1,Garage,16,,No,299000,,No,,@properties,42.032285,-87.883079,1
9208304,Condo/Coop,395 GRACELAND Ave #301,Des Plaines,IL,60016,169950,1,1.5,Des Plaines,1200,1200,,2004,1,Garage,16,,No,169950,,No,,Century 21,42.0461475,-87.888769,0
9209984,Single Family Residential,2455 Seminary Ave,Des Plaines,IL,60016,315000,3,1,Des Plaines,1010,1010,,1962,2,Garage,14,,No,315000,,No,,"Stachurska Real Estate, Inc.",42.041527,-87.863524,0
9210151,Single Family Residential,21 N 6th Ave,Des Plaines,IL,60016,225000,4,2,Des Plaines,1243,1243,7740,1950,2,Garage,14,,No,225000,,No,,Century 21,42.052531,-87.905946,1
9210466,Single Family Residential,301 W Kathleen Dr,Des Plaines,IL,60016,574900,4,3.5,Des Plaines,3100,3100,,2006,2,Garage,14,,No,574900,03/30/2005,Yes,285000,Chicagoland Brokers,42.039403,-87.928898,0
9210845,Single Family Residential,908 Woodlawn Ave,Des Plaines,IL,60016,419000,5,3.5,Des Plaines,2437,2437,7034,1928,2,Garage,14,,No,419000,,No,,RE/MAX,42.043331,-87.901468,0
9211077,Single Family Residential,785 Citadel Ct,Des Plaines,IL,60016,489000,4,2.5,Des Plaines,2498,2498,7270,1996,2,Garage,14,,No,489000,,No,,"Suburban Life Realty, Ltd.",42.038116,-87.91591,0
9211303,Single Family Residential,635 Birchwood Ave,Des Plaines,IL,60018,420000,3,3,Des Plaines,2236,2236,8450,1987,2,Garage,13,,No,420000,,No,,Baird & Warner,42.014877,-87.905044,0
9211737,Single Family Residential,330 Grove Ave,Des Plaines,IL,60016,174000,4,2,Des Plaines,1719,1719,8951,1926,2,Garage,12,,No,174000,,No,,Century 21,42.047113,-87.883395,0
9211815,Single Family Residential,537 RADCLIFFE Ave,Des Plaines,IL,60016,309900,3,2,Des Plaines,,1629,,1960,2,Garage,12,,No,309900,05/16/2005,Yes,305500,RE/MAX,42.062374,-87.919761,0
9212060,Single Family Residential,99 E Walnut Ave,Des Plaines,IL,60016,249899,5,2,Des Plaines,1800,1800,,1958,1,Garage,11,,No,249899,,No,,Keller Williams,42.034166,-87.918495,0
9212580,Single Family Residential,526 AMBLESIDE Rd,Des Plaines,IL,60016,280000,6,2.5,Des Plaines,3234,3234,8276,1974,2,Garage,11,,No,280000,06/24/2010,Yes,305000,Tanis Group Realty,42.038183,-87.934257,0
9212634,Single Family Residential,877 Hollywood Ave,Des Plaines,IL,60016,400000,3,2.5,Des Plaines,1836,1836,6246,2008,2,Garage,11,,No,400000,,No,,The Royal Family Real Estate,42.043694,-87.902264,0
9213001,Single Family Residential,226 E Washington St,Des Plaines,IL,60016,275000,3,1.5,Des Plaines,1765,1765,,1948,1,Garage,11,,No,275000,,No,,Baird & Warner,42.045799,-87.917989,0
9215561,Condo/Coop,700 Graceland Ave #203,Des Plaines,IL,60016,175000,2,2,Des Plaines,1177,1177,,1986,1,Garage,9,,No,175000,,No,,Baird & Warner,42.040311,-87.891264,0
9216168,Single Family Residential,2016 Eastview Dr,Des Plaines,IL,60018,355000,3,2,Des Plaines,1308,1308,,1962,2,Garage,8,,No,355000,,No,,Platinum Partners Realtors,42.015913,-87.900374,0
9216200,Single Family Residential,923 Alfini Dr,Des Plaines,IL,60016,339000,3,2.5,Des Plaines,1600,1600,7148,1953,1,Garage,8,,No,339000,06/29/2012,Yes,121500,Royal Serv Rlty Chgo Metro Pro,42.03595,-87.909908,0
9216365,Condo/Coop,750 Pearson St Unit 1-406,Des Plaines,IL,60016,344900,3,2,Des Plaines,2426,2426,,2001,2,Garage,8,,No,344900,,No,,@properties,42.0396397,-87.8867589,1
9216670,Condo/Coop,1480 Jefferson St #303,Des Plaines,IL,60016,169000,1,1,Des Plaines,925,925,,,1,Garage,8,,No,169000,06/12/2007,Yes,194000,Coldwell Banker,42.043225,-87.887074,1
9216733,Townhouse,219 Wildflower St,Des Plaines,IL,60016,299000,3,2.5,Des Plaines,2162,2162,,2010,2,Garage,8,,No,299000,,No,,Baird & Warner,42.0478899,-87.8930278,0
9216914,Single Family Residential,332 LAWN Ln,Des Plaines,IL,60016,374900,3,3,Des Plaines,1861,1861,7932,1964,2,Garage,8,05/13/2016,Yes,379900,09/16/2002,Yes,350000,Hometown Real Estate,42.046655,-87.929948,0
9217144,Condo/Coop,9420 BAY COLONY Dr Unit 1W,Des Plaines,IL,60016,124900,2,1,Des Plaines,,1067,,,1,None,8,,No,124900,,No,,@properties,42.0510681,-87.8658604,1
9217757,Single Family Residential,1025 E Grant Dr,Des Plaines,IL,60016,275000,3,2,Des Plaines,2003,2003,,1952,2,Garage,7,,No,275000,10/10/2008,Yes,253500,Century 21,42.034108,-87.902527,1
9218091,Townhouse,783 Sanborn St,Des Plaines,IL,60016,269900,3,2.5,Des Plaines,1721,1721,,2008,2,Garage,7,,No,269900,,No,,RE/MAX,42.0524472,-87.9040344,0
9218682,Single Family Residential,1072 Irwin Ave,Des Plaines,IL,60018,525000,4,2.5,Des Plaines,,2184,,2015,2,Garage,7,,No,525000,07/21/2014,Yes,60500,RE/MAX,42.018202,-87.89691,0
9218804,Condo/Coop,1222 BROWN St Unit 1W,Des Plaines,IL,60016,90000,1,1,Des Plaines,712,712,,1989,2,None,6,,No,90000,,No,,Coldwell Banker,42.045192,-87.893526,0
9219121,Condo/Coop,900 Center St Unit 1A,Des Plaines,IL,60016,169000,2,2,Des Plaines,1450,1450,,1977,2,Garage,6,,No,169000,08/10/2001,Yes,134500,Coldwell Banker,42.036697,-87.890239,0
9219506,Single Family Residential,1507 OXFORD Rd,Des Plaines,IL,60018,519900,4,3,Des Plaines,2980,2980,,1999,3,Garage,5,,No,519900,,No,,Coldwell Banker,42.024945,-87.912271,1
179390,Condo/Coop,1675 Mill St,Des Plaines,IL,60016,257000,2,2,Des Plaines,1540,1540,,2003,1,Garage,5,,No,257000,,No,,FSBO.com,42.040617,-87.883117,0
9220030,Condo/Coop,1595 ASHLAND Ave #404,Des Plaines,IL,60016,160000,2,2,Des Plaines,,1382,,1977,1,None,4,,No,160000,,No,,RE/MAX,42.036158,-87.885123,0
9220228,Single Family Residential,760 Yorkshire Ln,Des Plaines,IL,60016,434900,4,2.5,Des Plaines,2640,2640,,1989,2,Garage,4,,No,434900,,No,,Keller Williams,42.065692,-87.903787,1
9220407,Single Family Residential,2140 Westview Dr,Des Plaines,IL,60018,274900,3,2,Des Plaines,1750,1750,,1960,2,Garage,4,,No,274900,11/10/2010,Yes,240000,Coldwell Banker,42.013655,-87.903843,1
9220718,Condo/Coop,799 Graceland Ave Unit 504A,Des Plaines,IL,60016,298900,2,2,Des Plaines,1400,1400,,2008,1,Garage,4,,No,298900,,No,,SR Realty Group Inc.,42.0381666,-87.8917842,0
9220737,Condo/Coop,9395 LANDINGS Ln #502,Des Plaines,IL,60016,129900,2,1,Des Plaines,900,900,,1977,2,None,4,,No,129900,,No,,RE/MAX,42.042164,-87.859538,0
9220867,Single Family Residential,356 N Wolf Rd,Des Plaines,IL,60016,429900,4,3,Des Plaines,2978,2978,7562,2000,2,Garage,4,,No,429900,06/13/2006,Yes,551000,Keller Williams,42.058754,-87.91065,0
9221021,Condo/Coop,1113 Holiday Ln #9,Des Plaines,IL,60016,60000,2,1,Des Plaines,866,866,,1966,2,None,3,,No,60000,,No,,"Four Seasons Realty, Inc.",42.032529,-87.937482,0
9221105,Single Family Residential,159 Wisconsin Dr,Des Plaines,IL,60016,269000,3,2,Des Plaines,,1629,7675,1959,2,Garage,3,,No,269000,05/17/2011,Yes,220000,Century 21,42.063582,-87.918198,0
9221362,Single Family Residential,182 W Bradley St,Des Plaines,IL,60016,349000,4,3,Des Plaines,2360,2360,,1962,2,Garage,3,,No,349000,01/17/2003,Yes,495000,Property Economics Inc.,42.044291,-87.925125,1
9221404,Single Family Residential,330 N 4th Ave,Des Plaines,IL,60016,259000,3,1.5,Des Plaines,,1431,,1962,2,Garage,3,,No,259000,,No,,Baird & Warner,42.059283,-87.90502,0
9221545,Condo/Coop,9588 N Terrace Pl Unit 2G,Des Plaines,IL,60016,112000,2,1,Des Plaines,1000,1000,,,2,None,3,,No,112000,,No,,Berkshire Hathaway,42.0540052,-87.8538521,1
9222019,Condo/Coop,1440 Jefferson St Unit 3W,Des Plaines,IL,60016,124900,2,2,Des Plaines,794,794,,1976,2,Garage,3,,No,124900,,No,,Keller Williams,42.043135,-87.888335,0
9222032,Single Family Residential,649 JARVIS Ave,Des Plaines,IL,60018,699900,5,4.5,Des Plaines,4400,4400,,2004,3,Garage,3,,No,699900,01/03/2005,Yes,805000,Chicagoland Brokers,42.01256,-87.905018,1
9222213,Condo/Coop,1675 Mill St #302,Des Plaines,IL,60016,257000,2,2,Des Plaines,1540,1540,,2003,1,Garage,3,,No,257000,11/30/2012,Yes,135000,"4 Sale Realty, Inc.",42.040617,-87.883117,0
9222483,Single Family Residential,1365 EVERGREEN Ave,Des Plaines,IL,60016,239900,3,3,Des Plaines,,2109,,1946,2,Garage,2,,No,239900,07/17/2001,Yes,239000,Sebastian Co. Real Estate,42.047425,-87.890277,1
9222460,Condo/Coop,555 Graceland Ave #404,Des Plaines,IL,60016,190000,2,2,Des Plaines,1300,1300,,1981,1,Garage,2,,No,190000,12/28/2015,Yes,122000,RE/MAX,42.043406,-87.88904,1
9222568,Condo/Coop,1308 Perry St Unit A,Des Plaines,IL,60016,119900,2,1,Des Plaines,,1067,,,1,None,2,,No,119900,,No,,@properties,42.044346,-87.891539,1
9223578,Single Family Residential,222 Ardmore Rd,Des Plaines,IL,60016,499750,4,3.5,Des Plaines,2500,2500,,1951,2,Garage,1,,No,499750,03/05/2013,Yes,82199,Runway Realty Inc,42.056411,-87.913042,0
9223979,Condo/Coop,410 S Western Ave #207,Des Plaines,IL,60016,225000,2,2,Des Plaines,1349,1349,,2006,1,Garage,1,,No,225000,,No,,Keller Williams,42.045895,-87.8955687,0
9223987,Single Family Residential,320 N Wolf Rd,Des Plaines,IL,60016,350000,3,1.5,Des Plaines,1812,1812,6099,1979,2,Garage,1,,No,350000,,No,,Charles Rutenberg,42.058325,-87.910652,0
9224070,Condo/Coop,770 Pearson St #401,Des Plaines,IL,60016,229900,2,2,Des Plaines,,1382,,2002,1,Garage,1,,No,229900,,No,,Redfin Corporation,42.039584,-87.887093,0
9224565,Single Family Residential,1679 E FOREST Ave,Des Plaines,IL,60018,329000,4,3,Des Plaines,2080,2080,11761,1975,2,Garage,1,,No,329000,,No,,RE/MAX,42.027665,-87.882507,1
9224579,Single Family Residential,1302 JEANNETTE St,Des Plaines,IL,60018,599000,5,5.5,Des Plaines,4000,4000,,2007,3,Garage,1,,No,599000,02/16/2006,Yes,275000,RE/MAX,42.029362,-87.896453,0
9224654,Condo/Coop,650 S River Rd #413,Des Plaines,IL,60016,279900,3,2,Des Plaines,1577,1577,,1998,2,Garage,1,,No,279900,11/01/1999,Yes,235000,Real People Realty Inc,42.0407276,-87.8841984,0
9224916,Condo/Coop,8812 Dee Rd Unit A,Des Plaines,IL,60016,154900,3,2.5,Des Plaines,1500,1500,,1966,0,None,1,,No,154900,01/19/2011,Yes,74000,American Realty,42.039973,-87.85569,0
9225232,Single Family Residential,670 NELSON Ln,Des Plaines,IL,60016,369900,3,3,Des Plaines,1617,1617,,1959,2,Garage,1,,No,369900,12/21/2005,Yes,335000,,42.065691,-87.90978,0
9072954,Single Family Residential,8263 W FOSTER Ave,Norridge,IL,60706,399000,3,2,Norridge,1600,1600,,,2,Garage,200,02/16/2016,Yes,429000,10/31/2013,Yes,200000,Chicago Brokers Corp.,41.973578,-87.833679,0
9109741,Multi-Family,8008 W Lawrence Ave,Norridge,IL,60706,449000,6,2,Norridge,,2667,4791,1964,2,Garage,129,,No,449000,,No,,"Roppolo Realty, Inc.",41.967067,-87.827467,0
9158287,Single Family Residential,8200 W Leland Ave,Norridge,IL,60706,384000,3,2,Norridge,1031,1031,4024,1953,2,Garage,67,,No,384000,,No,,"Oak Park Avenue Realty, LTD",41.965131,-87.831944,0
8612413,Single Family Residential,8260 W Winnemac Ave,Norridge,IL,60706,299900,3,1,Norridge,1009,1009,,1950,6,Garage,732,08/11/2014,Yes,320000,03/05/2002,Yes,245000,Zerillo Realty Inc.,41.971446,-87.8334,0
9132699,Single Family Residential,4958 N Pittsburgh Ave,Norridge,IL,60706,998000,4,4.5,Norridge,4800,4800,10720,2005,3,Garage,98,,No,998000,07/11/2003,Yes,320000,RE/MAX,41.9700592,-87.83275,1
3999789448,Single Family Residential,4915 N Greenwood Ave,Norridge,IL,60706,599000,5,3,Norridge,,2930,,,0,None,256,,No,599000,,No,,BuyOwner.com via Oodle,41.96898,-87.84001,1
9177373,Multi-Family,4106 N Odell Ave,Norridge,IL,60706,329900,7,4,Norridge,,5269,,1940,0,None,46,05/02/2016,Yes,349000,05/02/2013,Yes,300000,Century 21,41.954855,-87.811296,1
9215257,Single Family Residential,4109 N Odell Ave,Norridge,IL,60706,479900,4,4,Norridge,3200,3200,3750,1997,2,Garage,9,,No,479900,10/19/2004,Yes,475000,RE/MAX,41.954956,-87.810594,0
9199812,Single Family Residential,4131 N Odell Ave,Norridge,IL,60706,639000,3,3.5,Norridge,3381,3381,,2016,2,Garage,24,05/06/2016,Yes,649000,03/31/2015,Yes,163319,Century 21,41.955865,-87.810584,0
9204618,Single Family Residential,4019 N Overhill Ave,Norridge,IL,60706,199000,5,1.5,Norridge,1542,1542,3781,1927,2,Garage,20,05/05/2016,Yes,225000,09/19/2006,Yes,330000,Berkshire Hathaway,41.953079,-87.81916,1
9222308,Single Family Residential,4050 N OZARK Ave,Norridge,IL,60706,350000,3,3,Norridge,2000,2000,3781,1992,2,Garage,2,,No,350000,06/06/2011,Yes,230000,VNT Realty,41.953926,-87.821076,0
9212701,Single Family Residential,8348 W MAPLE Ave,Norridge,IL,60706,389500,3,2.5,Norridge,1345,1345,,1961,2,Garage,11,,No,389500,,No,,Century 21,41.961007,-87.83612,0
9154772,Single Family Residential,8261 W MAPLE Ave,Norridge,IL,60706,355000,3,3,Norridge,1345,1345,,1964,2,Garage,71,03/17/2016,Yes,365000,10/25/2001,Yes,342500,RE/MAX,41.96055,-87.834075,1
9199522,Single Family Residential,8053 W Winona St,Norridge,IL,60706,949000,5,4.5,Norridge,6000,6000,10044,2005,3,Garage,24,05/04/2016,Yes,985000,09/05/2003,Yes,290000,RE/MAX,41.972394,-87.829334,1
9223353,Single Family Residential,5156 N Monterey Ave,Norridge,IL,60706,495000,5,2,Norridge,8500,8500,8498,1951,2,Garage,2,,No,495000,,No,,DreamWerks Realty Services,41.972622,-87.826066,0
9184610,Condo/Coop,8540 W FOSTER Ave #509,Norridge,IL,60706,225900,2,2,Norridge,1400,1400,,1994,1,Garage,39,05/03/2016,Yes,239000,06/28/2013,Yes,130000,Unique Realty LLC,41.974315,-87.839923,1
9163130,Single Family Residential,4227 N Oleander Ave,Norridge,IL,60706,374900,4,3,Norridge,1615,1615,7871,1941,1,Garage,63,05/01/2016,Yes,425000,,No,,RE/MAX,41.957007,-87.815446,0
